id,SPCapacityAvailable,temperature,windspeed,visibility,hour,weekday,weather_Clear,weather_Fog,weather_Ice Pellets,weather_Mostly Cloudy,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow,weather_Thunderstorm
6361,22,16,0,16,19.5,1,0,0,0,1,0,0,0,0,0
6362,22,16,0,16,20.0,1,0,0,0,1,0,0,0,0,0
6363,21,15,1,16,20.5,1,0,0,0,0,0,1,0,0,0
6364,22,15,0,16,21.0,1,0,0,0,0,0,1,0,0,0
6365,22,14,0,16,21.5,1,0,0,0,0,0,1,0,0,0
6366,24,14,0,16,22.0,1,0,0,0,0,0,1,0,0,0
6367,30,13,0,16,22.5,1,0,0,0,0,0,1,0,0,0
6368,33,13,0,16,23.0,1,1,0,0,0,0,0,0,0,0
6369,35,13,0,16,23.5,1,1,0,0,0,0,0,0,0,0
6370,35,13,0,16,0.0,2,1,0,0,0,0,0,0,0,0
6371,35,13,0,14,0.5,2,1,0,0,0,0,0,0,0,0
6372,35,12,0,16,1.0,2,1,0,0,0,0,0,0,0,0
6373,35,12,0,16,2.0,2,1,0,0,0,0,0,0,0,0
6374,35,12,0,16,2.5,2,0,0,0,0,0,1,0,0,0
6375,35,12,0,16,3.0,2,0,0,0,0,0,1,0,0,0
6376,35,13,0,13,3.5,2,0,0,0,0,0,1,0,0,0
6377,35,13,0,13,4.0,2,0,0,0,0,0,1,0,0,0
6378,35,13,0,13,4.5,2,0,0,0,1,0,0,0,0,0
6379,35,13,0,13,5.0,2,0,0,0,1,0,0,0,0,0
6380,35,13,0,16,5.5,2,0,0,0,1,0,0,0,0,0
6381,35,13,0,16,6.0,2,0,0,0,1,0,0,0,0,0
6382,34,13,0,16,6.5,2,0,0,0,1,0,0,0,0,0
6383,33,13,0,16,7.0,2,0,0,0,1,0,0,0,0,0
6384,31,14,0,16,7.5,2,0,0,0,1,0,0,0,0,0
6385,29,14,0,16,8.0,2,0,0,0,1,0,0,0,0,0
6386,22,14,0,16,8.5,2,0,0,0,1,0,0,0,0,0
6387,14,14,0,16,9.0,2,0,0,0,1,0,0,0,0,0
6388,6,15,0,16,9.5,2,0,0,0,1,0,0,0,0,0
6389,3,15,0,16,10.0,2,0,0,0,1,0,0,0,0,0
6390,0,16,0,16,10.5,2,0,0,0,1,0,0,0,0,0
6391,0,17,0,16,11.0,2,0,0,0,1,0,0,0,0,0
6392,2,17,1,16,11.5,2,0,0,0,0,1,0,0,0,0
6393,2,17,0,16,12.0,2,0,0,0,1,0,0,0,0,0
6394,1,17,0,16,12.5,2,0,0,0,1,0,0,0,0,0
6395,1,19,0,16,13.0,2,0,0,0,0,0,1,0,0,0
6396,1,19,1,16,13.5,2,0,0,0,0,0,1,0,0,0
6397,2,18,3,16,14.0,2,0,0,0,0,0,1,0,0,0
6398,6,18,0,16,15.0,2,0,0,0,0,0,1,0,0,0
6399,7,19,0,16,15.5,2,0,0,0,0,0,1,0,0,0
6400,10,18,0,16,16.0,2,0,0,0,0,0,1,0,0,0
6401,14,19,0,16,16.5,2,1,0,0,0,0,0,0,0,0
6402,23,19,0,16,17.0,2,1,0,0,0,0,0,0,0,0
6403,24,19,5,16,17.5,2,1,0,0,0,0,0,0,0,0
6404,26,19,1,16,18.0,2,1,0,0,0,0,0,0,0,0
6405,28,19,1,16,18.5,2,1,0,0,0,0,0,0,0,0
6406,30,18,0,16,19.0,2,1,0,0,0,0,0,0,0,0
6407,32,18,0,16,19.5,2,1,0,0,0,0,0,0,0,0
6408,31,18,0,16,20.0,2,1,0,0,0,0,0,0,0,0
6409,31,17,0,16,20.5,2,1,0,0,0,0,0,0,0,0
6410,33,16,0,16,21.5,2,1,0,0,0,0,0,0,0,0
6411,35,15,0,16,22.0,2,1,0,0,0,0,0,0,0,0
6412,35,14,0,16,22.5,2,1,0,0,0,0,0,0,0,0
6413,38,14,0,16,23.0,2,1,0,0,0,0,0,0,0,0
6414,38,13,0,16,23.5,2,1,0,0,0,0,0,0,0,0
6415,38,13,0,16,0.0,3,1,0,0,0,0,0,0,0,0
6416,38,12,0,16,0.5,3,1,0,0,0,0,0,0,0,0
6417,38,12,0,16,1.0,3,1,0,0,0,0,0,0,0,0
6418,38,12,0,16,1.5,3,1,0,0,0,0,0,0,0,0
6419,38,11,0,16,2.0,3,1,0,0,0,0,0,0,0,0
6420,38,11,0,16,2.5,3,1,0,0,0,0,0,0,0,0
6421,38,10,0,14,3.5,3,1,0,0,0,0,0,0,0,0
6422,38,10,0,13,4.0,3,1,0,0,0,0,0,0,0,0
6423,38,10,0,11,4.5,3,1,0,0,0,0,0,0,0,0
6424,38,10,0,10,5.0,3,1,0,0,0,0,0,0,0,0
6425,38,10,0,11,5.5,3,1,0,0,0,0,0,0,0,0
6426,38,10,0,14,6.0,3,0,0,0,0,0,1,0,0,0
6427,38,10,0,16,6.5,3,0,0,0,0,0,1,0,0,0
6428,37,10,0,16,7.0,3,0,0,0,0,0,1,0,0,0
6429,37,12,1,16,7.5,3,0,0,0,0,0,1,0,0,0
6430,31,14,5,16,8.0,3,0,0,0,0,0,1,0,0,0
6431,21,16,6,16,8.5,3,0,0,0,0,0,1,0,0,0
6432,11,17,6,16,9.0,3,0,0,0,0,0,1,0,0,0
6433,5,17,10,16,9.5,3,0,0,0,1,0,0,0,0,0
6434,4,18,5,16,10.0,3,0,0,0,1,0,0,0,0,0
6435,2,19,1,16,10.5,3,0,0,0,1,0,0,0,0,0
6436,1,19,8,16,11.0,3,0,0,0,1,0,0,0,0,0
6437,3,19,5,16,11.5,3,0,0,0,1,0,0,0,0,0
6438,4,19,5,16,12.0,3,0,0,0,1,0,0,0,0,0
6439,3,19,10,16,12.5,3,0,0,0,1,0,0,0,0,0
6440,0,19,6,16,13.0,3,0,0,0,1,0,0,0,0,0
6441,0,18,8,16,13.5,3,0,0,0,1,0,0,0,0,0
6442,2,18,8,16,14.0,3,0,0,0,1,0,0,0,0,0
6443,2,20,5,16,14.5,3,0,0,0,1,0,0,0,0,0
6444,5,19,8,16,15.0,3,0,0,0,1,0,0,0,0,0
6445,5,19,10,16,15.5,3,0,0,0,0,1,0,0,0,0
6446,9,19,8,16,16.0,3,0,0,0,0,1,0,0,0,0
6447,11,19,5,16,16.5,3,0,0,0,0,1,0,0,0,0
6448,15,19,6,16,17.0,3,0,0,0,0,1,0,0,0,0
6449,21,19,3,14,17.5,3,0,0,0,0,1,0,0,0,0
6450,27,18,11,14,18.0,3,0,0,0,0,1,0,0,0,0
6451,27,18,3,16,18.5,3,0,0,0,0,1,0,0,0,0
6452,27,18,10,16,19.0,3,0,0,0,0,1,0,0,0,0
6453,25,17,8,255,19.5,3,0,0,0,0,0,0,0,0,0
6454,24,18,3,13,20.0,3,0,0,0,1,0,0,0,0,0
6455,24,18,5,16,20.5,3,0,0,0,1,0,0,0,0,0
6456,25,18,1,16,21.0,3,0,0,0,1,0,0,0,0,0
6457,26,18,5,16,21.5,3,0,0,0,1,0,0,0,0,0
6458,27,18,3,16,22.0,3,0,0,0,1,0,0,0,0,0
6459,35,17,1,16,22.5,3,0,0,0,0,0,1,0,0,0
6460,37,17,0,16,23.0,3,0,0,0,1,0,0,0,0,0
6461,36,16,0,16,23.5,3,0,0,0,1,0,0,0,0,0
6462,36,16,0,13,0.0,4,0,0,0,0,0,1,0,0,0
6463,36,15,1,14,0.5,4,0,0,0,0,0,1,0,0,0
6464,36,15,0,14,1.0,4,0,0,0,0,0,1,0,0,0
6465,36,14,0,14,1.5,4,0,0,0,0,0,1,0,0,0
6466,36,14,0,14,2.0,4,0,0,0,0,0,1,0,0,0
6467,36,13,0,13,2.5,4,0,0,0,0,0,1,0,0,0
6468,36,13,0,11,3.0,4,1,0,0,0,0,0,0,0,0
6469,36,12,0,11,3.5,4,0,0,0,0,0,1,0,0,0
6470,36,12,0,11,4.0,4,0,0,0,0,0,1,0,0,0
6471,36,12,0,10,4.5,4,0,0,0,0,0,1,0,0,0
6472,36,11,0,10,5.0,4,0,0,0,0,0,1,0,0,0
6473,36,11,0,10,5.5,4,0,0,0,0,0,1,0,0,0
6474,36,11,0,8,6.0,4,0,0,0,0,0,1,0,0,0
6475,36,11,0,10,6.5,4,0,0,0,0,0,1,0,0,0
6476,35,12,0,11,7.0,4,0,0,0,1,0,0,0,0,0
6477,33,13,1,11,7.5,4,0,0,0,1,0,0,0,0,0
6478,28,14,0,13,8.0,4,0,0,0,0,0,1,0,0,0
6479,22,15,0,13,8.5,4,0,0,0,0,0,1,0,0,0
6480,14,16,0,14,9.0,4,0,0,0,0,0,1,0,0,0
6481,7,17,0,14,9.5,4,0,0,0,0,0,1,0,0,0
6482,6,18,3,14,10.0,4,0,0,0,0,0,1,0,0,0
6483,6,19,5,14,10.5,4,0,0,0,0,0,1,0,0,0
6484,4,20,1,14,11.0,4,0,0,0,0,0,1,0,0,0
6485,4,21,3,14,11.5,4,0,0,0,0,0,1,0,0,0
6486,4,22,0,14,12.0,4,0,0,0,0,0,1,0,0,0
6487,5,21,0,16,12.5,4,0,0,0,0,0,1,0,0,0
6488,0,22,1,16,13.0,4,0,0,0,0,0,1,0,0,0
6489,0,24,5,14,13.5,4,0,0,0,0,0,1,0,0,0
6490,1,24,3,14,14.0,4,0,0,0,1,0,0,0,0,0
6491,1,23,0,16,14.5,4,0,0,0,1,0,0,0,0,0
6492,5,25,5,16,15.0,4,0,0,0,1,0,0,0,0,0
6493,5,25,11,16,15.5,4,0,0,0,0,0,1,0,0,0
6494,8,25,0,16,16.0,4,0,0,0,1,0,0,0,0,0
6495,11,24,3,14,16.5,4,0,0,0,1,0,0,0,0,0
6496,19,24,3,14,17.0,4,0,0,0,1,0,0,0,0,0
6497,20,23,0,16,17.5,4,0,0,0,0,0,1,0,0,0
6498,24,23,0,14,18.0,4,0,0,0,1,0,0,0,0,0
6499,26,23,3,14,18.5,4,0,0,0,1,0,0,0,0,0
6500,25,22,0,16,19.0,4,0,0,0,0,1,0,0,0,0
6501,23,21,1,14,19.5,4,0,0,0,0,0,1,0,0,0
6502,24,20,0,14,20.0,4,0,0,0,0,0,1,0,0,0
6503,24,20,0,16,20.5,4,0,0,0,0,0,1,0,0,0
6504,25,19,0,16,21.0,4,0,0,0,0,0,1,0,0,0
6505,25,18,0,16,21.5,4,0,0,0,1,0,0,0,0,0
6506,29,17,0,16,22.0,4,0,0,0,1,0,0,0,0,0
6507,30,17,0,16,22.5,4,0,0,0,0,0,1,0,0,0
6508,30,16,0,16,23.0,4,0,0,0,0,0,1,0,0,0
6509,32,15,0,16,23.5,4,0,0,0,0,0,1,0,0,0
6510,33,15,0,14,0.0,5,0,0,0,0,0,1,0,0,0
6511,33,15,0,14,0.5,5,0,0,0,0,0,1,0,0,0
6512,33,14,0,13,1.0,5,1,0,0,0,0,0,0,0,0
6513,33,14,0,16,1.5,5,0,0,0,0,0,1,0,0,0
6514,33,14,0,16,2.0,5,0,0,0,0,0,1,0,0,0
6515,32,14,0,16,2.5,5,0,0,0,0,0,1,0,0,0
6516,32,14,0,14,3.0,5,0,0,0,0,0,1,0,0,0
6517,32,14,0,16,3.5,5,0,0,0,0,0,1,0,0,0
6518,32,14,0,16,4.0,5,0,0,0,0,0,1,0,0,0
6519,32,14,0,16,4.5,5,0,0,0,0,0,1,0,0,0
6520,32,13,0,16,5.0,5,0,0,0,0,0,1,0,0,0
6521,32,13,0,16,5.5,5,0,0,0,0,0,1,0,0,0
6522,32,13,0,16,6.0,5,0,0,0,0,0,1,0,0,0
6523,32,13,0,16,6.5,5,0,0,0,0,0,1,0,0,0
6524,32,14,0,16,7.0,5,0,0,0,0,0,1,0,0,0
6525,32,14,0,16,7.5,5,0,0,0,0,0,1,0,0,0
6526,32,15,1,16,8.0,5,0,0,0,0,0,1,0,0,0
6527,32,15,8,16,8.5,5,0,0,0,0,0,1,0,0,0
6528,32,16,3,16,9.0,5,0,0,0,0,0,1,0,0,0
6529,32,16,1,16,9.5,5,0,0,0,1,0,0,0,0,0
6530,31,16,0,16,10.5,5,0,0,0,1,0,0,0,0,0
6531,32,17,6,16,11.0,5,0,0,0,1,0,0,0,0,0
6532,32,18,3,14,11.5,5,0,0,0,0,0,1,0,0,0
6533,33,19,3,14,12.0,5,0,0,0,0,0,1,0,0,0
6534,32,20,5,16,12.5,5,0,0,0,0,0,1,0,0,0
6535,33,22,5,16,13.0,5,0,0,0,0,0,1,0,0,0
6536,31,20,3,16,13.5,5,0,0,0,0,0,1,0,0,0
6537,33,23,3,16,14.0,5,0,0,0,0,0,1,0,0,0
6538,29,22,13,16,14.5,5,0,0,0,0,0,1,0,0,0
6539,30,22,0,16,15.0,5,0,0,0,0,1,0,0,0,0
6540,28,23,5,16,15.5,5,0,0,0,0,1,0,0,0,0
6541,28,23,8,16,16.0,5,0,0,0,0,1,0,0,0,0
6542,26,22,3,16,16.5,5,0,0,0,0,1,0,0,0,0
6543,27,21,1,16,17.0,5,0,0,0,0,1,0,0,0,0
6544,27,21,3,16,17.5,5,0,0,0,0,1,0,0,0,0
6545,30,20,1,16,18.0,5,0,0,0,0,1,0,0,0,0
6546,32,20,5,16,18.5,5,0,0,0,1,0,0,0,0,0
6547,32,20,1,16,19.0,5,0,0,0,0,0,1,0,0,0
6548,33,19,11,16,19.5,5,0,0,0,0,0,1,0,0,0
6549,31,19,5,16,20.0,5,0,0,0,0,0,1,0,0,0
6550,29,19,6,16,20.5,5,1,0,0,0,0,0,0,0,0
6551,28,18,11,16,21.0,5,1,0,0,0,0,0,0,0,0
6552,26,17,3,13,21.5,5,0,0,0,0,0,1,0,0,0
6553,26,17,0,16,22.0,5,0,0,0,0,0,1,0,0,0
6554,26,17,3,16,22.5,5,1,0,0,0,0,0,0,0,0
6555,27,17,1,16,23.0,5,1,0,0,0,0,0,0,0,0
6556,27,17,0,16,23.5,5,1,0,0,0,0,0,0,0,0
6557,27,17,1,16,0.0,6,0,0,0,0,0,1,0,0,0
6558,29,16,3,16,0.5,6,0,0,0,0,0,1,0,0,0
6559,28,16,1,16,1.0,6,0,0,0,0,0,1,0,0,0
6560,28,16,3,16,1.5,6,0,0,0,0,0,1,0,0,0
6561,28,16,6,16,2.0,6,0,0,0,0,0,1,0,0,0
6562,28,15,6,16,2.5,6,0,0,0,0,0,1,0,0,0
6563,28,15,5,16,3.0,6,0,0,0,0,0,1,0,0,0
6564,28,15,5,16,3.5,6,0,0,0,0,0,1,0,0,0
6565,28,15,5,16,4.0,6,0,0,0,0,0,1,0,0,0
6566,28,15,3,16,4.5,6,0,0,0,1,0,0,0,0,0
6567,28,15,10,16,5.0,6,0,0,0,1,0,0,0,0,0
6568,28,14,6,16,5.5,6,0,0,0,1,0,0,0,0,0
6569,28,14,0,16,6.0,6,0,0,0,0,0,1,0,0,0
6570,28,14,3,16,6.5,6,0,0,0,0,0,1,0,0,0
6571,28,14,1,16,7.0,6,0,0,0,0,0,1,0,0,0
6572,28,14,5,16,7.5,6,0,0,0,0,0,1,0,0,0
6573,28,15,3,16,8.0,6,0,0,0,0,0,1,0,0,0
6574,28,15,5,16,8.5,6,0,0,0,1,0,0,0,0,0
6575,29,16,1,16,9.0,6,0,0,0,1,0,0,0,0,0
6576,29,16,10,14,9.5,6,0,0,0,1,0,0,0,0,0
6577,29,16,3,16,10.0,6,0,0,0,0,1,0,0,0,0
6578,28,16,1,16,10.5,6,0,0,0,0,1,0,0,0,0
6579,27,16,5,16,11.0,6,0,0,0,0,1,0,0,0,0
6580,26,16,3,16,11.5,6,0,0,0,0,1,0,0,0,0
6581,26,18,1,16,12.0,6,0,0,0,1,0,0,0,0,0
6582,28,17,8,14,12.5,6,0,0,0,1,0,0,0,0,0
6583,30,18,10,16,13.0,6,0,0,0,0,1,0,0,0,0
6584,29,18,1,16,13.5,6,0,0,0,0,1,0,0,0,0
6585,26,18,6,16,14.0,6,0,0,0,0,1,0,0,0,0
6586,26,19,6,16,15.0,6,0,0,0,0,1,0,0,0,0
6587,24,18,0,16,15.5,6,0,0,0,0,1,0,0,0,0
6588,26,20,3,16,16.0,6,0,0,0,0,1,0,0,0,0
6589,25,20,3,16,16.5,6,0,0,0,1,0,0,0,0,0
6590,26,20,5,16,17.0,6,0,0,0,1,0,0,0,0,0
6591,28,20,3,16,17.5,6,0,0,0,0,1,0,0,0,0
6592,28,19,3,16,18.0,6,0,0,0,0,1,0,0,0,0
6593,29,19,5,16,18.5,6,0,0,0,0,1,0,0,0,0
6594,34,19,1,16,19.0,6,0,0,0,1,0,0,0,0,0
6595,37,18,1,16,19.5,6,0,0,0,0,1,0,0,0,0
6596,40,18,6,16,20.0,6,0,0,0,1,0,0,0,0,0
6597,40,18,3,16,20.5,6,0,0,0,1,0,0,0,0,0
6598,42,18,1,13,21.0,6,0,0,0,1,0,0,0,0,0
6599,42,18,1,16,21.5,6,0,0,0,1,0,0,0,0,0
6600,40,17,1,16,22.0,6,0,0,0,1,0,0,0,0,0
6601,40,17,8,16,22.5,6,0,0,0,1,0,0,0,0,0
6602,39,16,18,16,23.0,6,0,0,0,1,0,0,0,0,0
6603,39,16,6,16,23.5,6,0,0,0,0,1,0,0,0,0
6604,39,16,5,16,0.0,0,0,0,0,0,1,0,0,0,0
6605,39,16,10,16,0.5,0,0,0,0,0,1,0,0,0,0
6606,40,16,10,16,1.0,0,0,0,0,0,1,0,0,0,0
6607,40,16,1,16,1.5,0,0,0,0,0,1,0,0,0,0
6608,40,16,0,16,2.0,0,0,0,0,0,1,0,0,0,0
6609,40,16,3,16,2.5,0,0,0,0,0,1,0,0,0,0
6610,40,16,3,16,3.0,0,0,0,0,0,1,0,0,0,0
6611,40,16,6,16,3.5,0,0,0,0,0,1,0,0,0,0
6612,40,16,8,16,4.0,0,0,0,0,0,1,0,0,0,0
6613,40,16,1,16,4.5,0,0,0,0,0,1,0,0,0,0
6614,40,16,6,16,5.0,0,0,0,0,0,1,0,0,0,0
6615,39,16,18,16,5.5,0,0,0,0,0,1,0,0,0,0
6616,39,16,5,16,6.0,0,0,0,0,0,1,0,0,0,0
6617,39,16,1,14,6.5,0,0,0,0,0,1,0,0,0,0
6618,37,16,1,14,7.0,0,0,0,0,0,1,0,0,0,0
6619,35,17,6,14,7.5,0,0,0,0,0,1,0,0,0,0
6620,30,17,3,14,8.0,0,0,0,0,0,1,0,0,0,0
6621,24,17,5,16,8.5,0,0,0,0,0,1,0,0,0,0
6622,16,17,5,16,9.0,0,0,0,0,0,1,0,0,0,0
6623,14,17,5,13,9.5,0,0,0,0,0,1,0,0,0,0
6624,12,18,6,13,10.0,0,0,0,0,0,1,0,0,0,0
6625,12,19,1,16,10.5,0,0,0,0,0,1,0,0,0,0
6626,11,19,8,16,11.0,0,0,0,0,0,1,0,0,0,0
6627,9,19,1,16,11.5,0,0,0,0,0,1,0,0,0,0
6628,9,19,3,14,12.0,0,0,0,0,0,1,0,0,0,0
6629,10,19,6,16,12.5,0,0,0,0,0,1,0,0,0,0
6630,7,19,5,16,13.0,0,0,0,0,0,1,0,0,0,0
6631,7,20,5,16,13.5,0,0,0,0,0,1,0,0,0,0
6632,8,19,1,16,14.0,0,0,0,0,0,1,0,0,0,0
6633,6,19,11,16,14.5,0,0,0,0,0,1,0,0,0,0
6634,7,18,16,16,15.0,0,0,0,0,0,1,0,0,0,0
6635,9,18,13,16,15.5,0,0,0,0,0,1,0,0,0,0
6636,14,19,6,16,16.0,0,0,0,0,0,1,0,0,0,0
6637,16,19,1,16,16.5,0,0,0,0,0,1,0,0,0,0
6638,25,20,3,16,17.0,0,0,0,0,0,1,0,0,0,0
6639,26,20,10,16,17.5,0,0,0,0,0,1,0,0,0,0
6640,29,20,13,16,18.5,0,0,0,0,0,1,0,0,0,0
6641,30,19,6,16,19.0,0,0,0,0,1,0,0,0,0,0
6642,32,18,10,16,19.5,0,0,0,0,1,0,0,0,0,0
6643,34,18,10,16,20.0,0,0,0,0,1,0,0,0,0,0
6644,33,18,5,16,20.5,0,0,0,0,0,0,1,0,0,0
6645,37,18,1,16,21.0,0,0,0,0,0,0,1,0,0,0
6646,37,18,0,16,21.5,0,0,0,0,0,0,1,0,0,0
6647,39,17,6,16,22.0,0,1,0,0,0,0,0,0,0,0
6648,39,17,6,16,22.5,0,1,0,0,0,0,0,0,0,0
6649,39,16,3,16,23.0,0,1,0,0,0,0,0,0,0,0
6650,37,16,8,16,0.0,1,1,0,0,0,0,0,0,0,0
6651,37,15,10,16,0.5,1,1,0,0,0,0,0,0,0,0
6652,37,15,3,16,1.0,1,1,0,0,0,0,0,0,0,0
6653,37,15,5,16,1.5,1,1,0,0,0,0,0,0,0,0
6654,37,14,3,14,2.0,1,1,0,0,0,0,0,0,0,0
6655,37,15,8,13,2.5,1,0,0,0,0,0,1,0,0,0
6656,37,16,5,11,4.0,1,0,0,0,1,0,0,0,0,0
6657,37,16,0,10,5.0,1,0,0,0,1,0,0,0,0,0
6658,38,16,3,11,5.5,1,0,0,0,0,1,0,0,0,0
6659,38,17,3,13,6.5,1,0,0,0,0,1,0,0,0,0
6660,37,17,1,14,7.0,1,0,0,0,0,1,0,0,0,0
6661,34,17,1,13,7.5,1,0,0,0,0,1,0,0,0,0
6662,20,17,0,14,8.5,1,0,0,0,0,1,0,0,0,0
6663,8,17,1,16,9.5,1,0,0,0,0,1,0,0,0,0
6664,0,17,0,16,10.0,1,0,0,0,0,1,0,0,0,0
6665,0,18,1,14,11.5,1,0,0,0,0,1,0,0,0,0
6666,0,18,0,14,12.0,1,0,0,0,0,1,0,0,0,0
6667,0,20,0,14,13.0,1,0,0,0,0,1,0,0,0,0
6668,4,20,0,16,15.5,1,0,0,0,0,1,0,0,0,0
6669,21,21,3,16,16.5,1,0,0,0,0,1,0,0,0,0
6670,29,21,5,16,18.0,1,0,0,0,0,1,0,0,0,0
6671,30,21,6,16,18.5,1,0,0,0,0,1,0,0,0,0
6672,29,20,5,16,19.0,1,0,0,0,0,1,0,0,0,0
6673,30,20,0,16,19.5,1,0,0,0,0,1,0,0,0,0
6674,30,20,3,16,20.0,1,0,0,0,0,1,0,0,0,0
6675,31,20,0,16,20.5,1,0,0,0,0,1,0,0,0,0
6676,31,19,0,16,21.0,1,0,0,0,0,1,0,0,0,0
6677,31,19,0,14,21.5,1,0,0,0,0,1,0,0,0,0
6678,38,19,0,14,22.0,1,0,0,0,0,1,0,0,0,0
6679,39,19,0,14,22.5,1,0,0,0,0,1,0,0,0,0
6680,40,19,1,16,23.0,1,0,0,0,0,0,1,0,0,0
6681,39,19,1,16,23.5,1,0,0,0,0,0,1,0,0,0
6682,39,18,6,16,0.0,2,0,0,0,0,0,1,0,0,0
6683,39,17,0,16,0.5,2,0,0,0,0,0,1,0,0,0
6684,39,17,0,16,1.0,2,0,0,0,0,0,1,0,0,0
6685,39,16,0,11,1.5,2,0,0,0,0,0,1,0,0,0
6686,39,16,0,16,2.0,2,0,0,0,0,0,1,0,0,0
6687,39,16,0,16,2.5,2,0,0,0,0,0,1,0,0,0
6688,39,17,0,16,3.0,2,0,0,0,0,0,1,0,0,0
6689,39,17,3,14,3.5,2,0,0,0,0,0,1,0,0,0
6690,39,17,0,14,4.0,2,0,0,0,0,0,1,0,0,0
6691,39,17,0,13,4.5,2,0,0,0,0,0,1,0,0,0
6692,39,17,3,13,5.0,2,0,0,0,0,0,1,0,0,0
6693,39,17,0,14,5.5,2,0,0,0,0,0,1,0,0,0
6694,39,17,1,14,6.0,2,0,0,0,0,0,1,0,0,0
6695,39,17,3,14,6.5,2,0,0,0,1,0,0,0,0,0
6696,38,17,3,14,7.0,2,0,0,0,1,0,0,0,0,0
6697,37,17,0,13,7.5,2,0,0,0,1,0,0,0,0,0
6698,36,17,0,16,8.0,2,0,0,0,1,0,0,0,0,0
6699,31,17,0,16,8.5,2,0,0,0,1,0,0,0,0,0
6700,25,18,3,16,9.0,2,0,0,0,1,0,0,0,0,0
6701,22,18,5,14,9.5,2,0,0,0,1,0,0,0,0,0
6702,18,19,1,16,10.0,2,0,0,0,1,0,0,0,0,0
6703,18,20,1,16,10.5,2,0,0,0,1,0,0,0,0,0
6704,15,20,8,16,11.0,2,0,0,0,1,0,0,0,0,0
6705,14,20,6,16,11.5,2,0,0,0,0,0,1,0,0,0
6706,14,21,11,16,12.0,2,0,0,0,0,0,1,0,0,0
6707,14,22,16,14,12.5,2,0,0,0,0,0,1,0,0,0
6708,11,23,0,16,13.0,2,0,0,0,0,0,1,0,0,0
6709,3,24,5,16,13.5,2,0,0,0,0,0,1,0,0,0
6710,5,26,1,16,14.0,2,0,0,0,0,0,1,0,0,0
6711,5,25,1,16,14.5,2,0,0,0,0,0,1,0,0,0
6712,7,26,2,16,15.0,2,0,0,0,0,0,1,0,0,0
6713,8,26,1,16,15.5,2,0,0,0,0,0,1,0,0,0
6714,8,26,3,16,16.0,2,0,0,0,0,0,1,0,0,0
6715,9,26,5,16,16.5,2,0,0,0,0,0,1,0,0,0
6716,15,26,3,16,17.0,2,1,0,0,0,0,0,0,0,0
6717,22,26,1,16,17.5,2,1,0,0,0,0,0,0,0,0
6718,25,25,1,16,18.0,2,1,0,0,0,0,0,0,0,0
6719,24,26,3,16,18.5,2,1,0,0,0,0,0,0,0,0
6720,24,25,3,16,19.0,2,1,0,0,0,0,0,0,0,0
6721,23,25,0,16,20.0,2,1,0,0,0,0,0,0,0,0
6722,23,25,1,14,20.5,2,1,0,0,0,0,0,0,0,0
6723,26,24,2,16,21.0,2,1,0,0,0,0,0,0,0,0
6724,31,23,0,16,21.5,2,1,0,0,0,0,0,0,0,0
6725,34,22,2,16,22.0,2,1,0,0,0,0,0,0,0,0
6726,35,21,0,16,22.5,2,1,0,0,0,0,0,0,0,0
6727,35,20,0,16,23.0,2,1,0,0,0,0,0,0,0,0
6728,36,20,10,14,23.5,2,1,0,0,0,0,0,0,0,0
6729,37,20,0,16,0.0,3,1,0,0,0,0,0,0,0,0
6730,38,19,0,16,0.5,3,1,0,0,0,0,0,0,0,0
6731,38,19,8,16,1.0,3,1,0,0,0,0,0,0,0,0
6732,38,18,8,16,1.5,3,1,0,0,0,0,0,0,0,0
6733,38,18,0,16,2.0,3,0,0,0,0,0,1,0,0,0
6734,38,17,1,16,2.5,3,0,0,0,0,0,1,0,0,0
6735,38,17,1,16,3.0,3,0,0,0,0,0,1,0,0,0
6736,38,17,8,16,3.5,3,0,0,0,0,0,1,0,0,0
6737,38,16,0,16,4.0,3,0,0,0,1,0,0,0,0,0
6738,38,16,1,16,4.5,3,0,0,0,1,0,0,0,0,0
6739,38,16,1,14,5.0,3,0,0,0,0,1,0,0,0,0
6740,38,16,1,16,5.5,3,0,0,0,0,1,0,0,0,0
6741,38,16,1,16,6.0,3,0,0,0,0,1,0,0,0,0
6742,38,16,3,16,6.5,3,0,0,0,0,1,0,0,0,0
6743,36,16,3,16,7.0,3,0,0,0,0,1,0,0,0,0
6744,35,16,0,16,7.5,3,0,0,0,0,1,0,0,0,0
6745,30,15,0,16,8.0,3,0,0,0,0,1,0,0,0,0
6746,24,16,3,16,8.5,3,0,0,0,0,1,0,0,0,0
6747,16,15,1,16,9.0,3,0,0,0,1,0,0,0,0,0
6748,12,17,3,16,9.5,3,0,0,0,0,0,1,0,0,0
6749,2,16,6,16,10.0,3,0,0,0,1,0,0,0,0,0
6750,0,17,3,16,10.5,3,0,0,0,0,0,1,0,0,0
6751,0,18,1,16,11.0,3,0,0,0,0,0,1,0,0,0
6752,1,18,3,16,11.5,3,0,0,0,0,0,1,0,0,0
6753,0,19,0,16,12.0,3,0,0,0,0,0,1,0,0,0
6754,2,19,3,14,12.5,3,0,0,0,0,0,1,0,0,0
6755,9,19,1,16,13.0,3,1,0,0,0,0,0,0,0,0
6756,9,19,3,16,13.5,3,0,0,0,0,0,1,0,0,0
